epoch,iteration,model_id,nid,weight_index,arg_1,op_1,arg_2,op_2,arg_3,op_3,result
20,23,TestBatch,1,0,1.0,*,2520019688.235273,=,2520019688.235273, ,2520019688.235273
20,24,TestBatch,2,0,1.0,*,-338509.3376831511,=,-338509.3376831511, ,-683704.0532865889
20,24,TestBatch,0,0,1.0,*,2467786390.0871615,=,2467786390.0871615, ,4984310238.22257
20,24,TestBatch,1,0,1.0,*,2471214526.3342147,=,2471214526.3342147, ,4991234214.569488
20,25,TestBatch,2,0,1.0,*,-284543.025939994,=,-284543.025939994, ,-284543.025939994
20,25,TestBatch,0,0,1.0,*,2078448635.3225675,=,2078448635.3225675, ,2078448635.3225675
20,25,TestBatch,1,0,1.0,*,2081330246.4111931,=,2081330246.4111931, ,2081330246.4111931
20,26,TestBatch,2,0,1.0,*,-711146.5090559684,=,-711146.5090559684, ,-995689.5349959624
20,26,TestBatch,0,0,1.0,*,5194579928.216168,=,5194579928.216168, ,7273028563.538736
20,26,TestBatch,1,0,1.0,*,5201781818.54317,=,5201781818.54317, ,7283112064.954363
20,27,TestBatch,2,0,1.0,*,-241251.2445716518,=,-241251.2445716518, ,-241251.2445716518
20,27,TestBatch,0,0,1.0,*,1767267324.1249082,=,1767267324.1249082, ,1767267324.1249082
20,27,TestBatch,1,0,1.0,*,1769710512.6697893,=,1769710512.6697893, ,1769710512.6697893
20,28,TestBatch,2,0,1.0,*,-546150.901865992,=,-546150.901865992, ,-787402.1464376438
20,28,TestBatch,0,0,1.0,*,4000786170.545344,=,4000786170.545344, ,5768053494.670252
20,28,TestBatch,1,0,1.0,*,4006317124.922739,=,4006317124.922739, ,5776027637.592528
20,29,TestBatch,2,0,1.0,*,-305267.94565997605,=,-305267.94565997605, ,-305267.94565997605
20,29,TestBatch,0,0,1.0,*,2241264147.319919,=,2241264147.319919, ,2241264147.319919
20,29,TestBatch,1,0,1.0,*,2244355642.865486,=,2244355642.865486, ,2244355642.865486
20,30,TestBatch,2,0,1.0,*,-640534.7962863161,=,-640534.7962863161, ,-945802.7419462921
20,30,TestBatch,0,0,1.0,*,4702778966.60151,=,4702778966.60151, ,6944043113.921429
20,30,TestBatch,1,0,1.0,*,4709265761.227848,=,4709265761.227848, ,6953621404.093334
20,31,TestBatch,2,0,1.0,*,-280246.0689296026,=,-280246.0689296026, ,-280246.0689296026
20,31,TestBatch,0,0,1.0,*,2063120470.3899739,=,2063120470.3899739, ,2063120470.3899739
20,31,TestBatch,1,0,1.0,*,2065958565.5325398,=,2065958565.5325398, ,2065958565.5325398
20,32,TestBatch,2,0,1.0,*,-48484.3142275783,=,-48484.3142275783, ,-328730.3831571809
20,32,TestBatch,0,0,1.0,*,356932682.61637515,=,356932682.61637515, ,2420053153.006349
20,32,TestBatch,1,0,1.0,*,357423690.74086195,=,357423690.74086195, ,2423382256.2734017
20,33,TestBatch,2,0,1.0,*,-640667.3553122305,=,-640667.3553122305, ,-640667.3553122305
20,33,TestBatch,0,0,1.0,*,4720898748.803889,=,4720898748.803889, ,4720898748.803889
20,33,TestBatch,1,0,1.0,*,4727386885.875917,=,4727386885.875917, ,4727386885.875917
21,1,TestBatch,2,0,1.0,*,-805748.7841513429,=,-805748.7841513429, ,-805748.7841513429
21,1,TestBatch,0,0,1.0,*,5948177570.26601,=,5948177570.26601, ,5948177570.26601
21,1,TestBatch,1,0,1.0,*,5956337512.416716,=,5956337512.416716, ,5956337512.416716
21,2,TestBatch,2,0,1.0,*,-867156.1337780989,=,-867156.1337780989, ,-1672904.9179294417
21,2,TestBatch,0,0,1.0,*,6401497298.305148,=,6401497298.305148, ,12349674868.57116
21,2,TestBatch,1,0,1.0,*,6410279122.152033,=,6410279122.152033, ,12366616634.568748
21,3,TestBatch,2,0,1.0,*,-817111.2158125739,=,-817111.2158125739, ,-817111.2158125739
21,3,TestBatch,0,0,1.0,*,6060761198.786075,=,6060761198.786075, ,6060761198.786075
21,3,TestBatch,1,0,1.0,*,6069036210.033837,=,6069036210.033837, ,6069036210.033837
21,4,TestBatch,2,0,1.0,*,-21266.06180153755,=,-21266.06180153755, ,-838377.2776141114
21,4,TestBatch,0,0,1.0,*,157736816.87819284,=,157736816.87819284, ,6218498015.664268
21,4,TestBatch,1,0,1.0,*,157952181.56441653,=,157952181.56441653, ,6226988391.598254
21,5,TestBatch,2,0,1.0,*,-768361.0695700042,=,-768361.0695700042, ,-768361.0695700042
21,5,TestBatch,0,0,1.0,*,5712693488.403617,=,5712693488.403617, ,5712693488.403617
21,5,TestBatch,1,0,1.0,*,5720474799.405096,=,5720474799.405096, ,5720474799.405096
21,6,TestBatch,2,0,1.0,*,-849085.3784149301,=,-849085.3784149301, ,-1617446.4479849343
21,6,TestBatch,0,0,1.0,*,6312871258.670354,=,6312871258.670354, ,12025564747.07397
21,6,TestBatch,1,0,1.0,*,6321470077.191903,=,6321470077.191903, ,12041944876.597
21,7,TestBatch,2,0,1.0,*,-433305.35384996043,=,-433305.35384996043, ,-433305.35384996043
21,7,TestBatch,0,0,1.0,*,3236302143.697896,=,3236302143.697896, ,3236302143.697896
21,7,TestBatch,1,0,1.0,*,3240690293.8143506,=,3240690293.8143506, ,3240690293.8143506
21,8,TestBatch,2,0,1.0,*,-756117.5369725688,=,-756117.5369725688, ,-1189422.8908225293
21,8,TestBatch,0,0,1.0,*,5647344959.045262,=,5647344959.045262, ,8883647102.743158
21,8,TestBatch,1,0,1.0,*,5655002277.904674,=,5655002277.904674, ,8895692571.719025
21,9,TestBatch,2,0,1.0,*,-424591.8025732209,=,-424591.8025732209, ,-424591.8025732209
21,9,TestBatch,0,0,1.0,*,3181826501.672888,=,3181826501.672888, ,3181826501.672888
21,9,TestBatch,1,0,1.0,*,3186126408.3122883,=,3186126408.3122883, ,3186126408.3122883
21,10,TestBatch,2,0,1.0,*,-468501.76385118114,=,-468501.76385118114, ,-893093.5664244021
21,10,TestBatch,0,0,1.0,*,3510881084.5332117,=,3510881084.5332117, ,6692707586.2060995
21,10,TestBatch,1,0,1.0,*,3515625674.1195993,=,3515625674.1195993, ,6701752082.431888
21,11,TestBatch,2,0,1.0,*,-303370.8716975558,=,-303370.8716975558, ,-303370.8716975558
21,11,TestBatch,0,0,1.0,*,2279104613.4172807,=,2279104613.4172807, ,2279104613.4172807
21,11,TestBatch,1,0,1.0,*,2282176897.0023794,=,2282176897.0023794, ,2282176897.0023794
21,12,TestBatch,2,0,1.0,*,-767893.9468071323,=,-767893.9468071323, ,-1071264.818504688
21,12,TestBatch,0,0,1.0,*,5768881590.3463,=,5768881590.3463, ,8047986203.76358
21,12,TestBatch,1,0,1.0,*,5776658170.723549,=,5776658170.723549, ,8058835067.725928
21,13,TestBatch,2,0,1.0,*,-413416.9214929068,=,-413416.9214929068, ,-413416.9214929068
21,13,TestBatch,0,0,1.0,*,3115136676.6293683,=,3115136676.6293683, ,3115136676.6293683
21,13,TestBatch,1,0,1.0,*,3119323413.5253577,=,3119323413.5253577, ,3119323413.5253577
21,14,TestBatch,2,0,1.0,*,-67560.87102371293,=,-67560.87102371293, ,-480977.7925166197
21,14,TestBatch,0,0,1.0,*,509077728.2917905,=,509077728.2917905, ,3624214404.921159
21,14,TestBatch,1,0,1.0,*,509761927.6477788,=,509761927.6477788, ,3629085341.1731367
21,15,TestBatch,2,0,1.0,*,-512300.2879268183,=,-512300.2879268183, ,-512300.2879268183
21,15,TestBatch,0,0,1.0,*,3865406641.7299905,=,3865406641.7299905, ,3865406641.7299905
21,15,TestBatch,1,0,1.0,*,3870594785.721639,=,3870594785.721639, ,3870594785.721639
21,16,TestBatch,2,0,1.0,*,-583500.7286702291,=,-583500.7286702291, ,-1095801.0165970474
21,16,TestBatch,0,0,1.0,*,4402628000.042007,=,4402628000.042007, ,8268034641.771997
21,16,TestBatch,1,0,1.0,*,4408537201.873269,=,4408537201.873269, ,8279131987.594908
21,17,TestBatch,2,0,1.0,*,-44382.89223636812,=,-44382.89223636812, ,-44382.89223636812
21,17,TestBatch,0,0,1.0,*,335898938.1452153,=,335898938.1452153, ,335898938.1452153
21,17,TestBatch,1,0,1.0,*,336348410.5369251,=,336348410.5369251, ,336348410.5369251
21,18,TestBatch,2,0,1.0,*,-66965.73308352381,=,-66965.73308352381, ,-111348.62531989193
21,18,TestBatch,0,0,1.0,*,506810563.7432932,=,506810563.7432932, ,842709501.8885086
21,18,TestBatch,1,0,1.0,*,507488736.0456153,=,507488736.0456153, ,843837146.5825404
21,19,TestBatch,2,0,1.0,*,-878403.4443899469,=,-878403.4443899469, ,-878403.4443899469
21,19,TestBatch,0,0,1.0,*,6649993404.665612,=,6649993404.665612, ,6649993404.665612
21,19,TestBatch,1,0,1.0,*,6658889131.760941,=,6658889131.760941, ,6658889131.760941
21,20,TestBatch,2,0,1.0,*,-516158.66041206446,=,-516158.66041206446, ,-1394562.1048020113
21,20,TestBatch,0,0,1.0,*,3907602718.799801,=,3907602718.799801, ,10557596123.465412
21,20,TestBatch,1,0,1.0,*,3912829937.1244106,=,3912829937.1244106, ,10571719068.885351
21,21,TestBatch,2,0,1.0,*,-350569.2476688592,=,-350569.2476688592, ,-350569.2476688592
21,21,TestBatch,0,0,1.0,*,2664266579.9929967,=,2664266579.9929967, ,2664266579.9929967
21,21,TestBatch,1,0,1.0,*,2667816848.8076215,=,2667816848.8076215, ,2667816848.8076215
21,22,TestBatch,2,0,1.0,*,-791877.1013935892,=,-791877.1013935892, ,-1142446.3490624484
21,22,TestBatch,0,0,1.0,*,6018131113.136067,=,6018131113.136067, ,8682397693.129065
21,22,TestBatch,1,0,1.0,*,6026150574.617037,=,6026150574.617037, ,8693967423.424658
21,23,TestBatch,2,0,1.0,*,-340427.82299662346,=,-340427.82299662346, ,-340427.82299662346
21,23,TestBatch,0,0,1.0,*,2595360311.61857,=,2595360311.61857, ,2595360311.61857
21,23,TestBatch,1,0,1.0,*,2598807876.6621447,=,2598807876.6621447, ,2598807876.6621447
21,24,TestBatch,2,0,1.0,*,-333742.44507633697,=,-333742.44507633697, ,-674170.2680729604
21,24,TestBatch,0,0,1.0,*,2544392196.351873,=,2544392196.351873, ,5139752507.970443
21,24,TestBatch,1,0,1.0,*,2547772057.5426364,=,2547772057.5426364, ,5146579934.204781
21,25,TestBatch,2,0,1.0,*,-279778.99346874387,=,-279778.99346874387, ,-279778.99346874387
21,25,TestBatch,0,0,1.0,*,2136945326.2192147,=,2136945326.2192147, ,2136945326.2192147
21,25,TestBatch,1,0,1.0,*,2139778691.2165844,=,2139778691.2165844, ,2139778691.2165844
21,26,TestBatch,2,0,1.0,*,-706382.4765847182,=,-706382.4765847182, ,-986161.4700534621
21,26,TestBatch,0,0,1.0,*,5395332627.17776,=,5395332627.17776, ,7532277953.396975
21,26,TestBatch,1,0,1.0,*,5402486271.4135065,=,5402486271.4135065, ,7542264962.630091
21,27,TestBatch,2,0,1.0,*,-236490.07051988435,=,-236490.07051988435, ,-236490.07051988435
21,27,TestBatch,0,0,1.0,*,1811202824.0386746,=,1811202824.0386746, ,1811202824.0386746
21,27,TestBatch,1,0,1.0,*,1813597795.4399545,=,1813597795.4399545, ,1813597795.4399545
21,28,TestBatch,2,0,1.0,*,-541389.7278142245,=,-541389.7278142245, ,-777879.7983341089
21,28,TestBatch,0,0,1.0,*,4146333086.065893,=,4146333086.065893, ,5957535910.104568
21,28,TestBatch,1,0,1.0,*,4151815823.299687,=,4151815823.299687, ,5965413618.739641
21,29,TestBatch,2,0,1.0,*,-300509.62831263966,=,-300509.62831263966, ,-300509.62831263966
21,29,TestBatch,0,0,1.0,*,2306417083.2150693,=,2306417083.2150693, ,2306417083.2150693
21,29,TestBatch,1,0,1.0,*,2309460390.547322,=,2309460390.547322, ,2309460390.547322
21,30,TestBatch,2,0,1.0,*,-635776.4789389798,=,-635776.4789389798, ,-936286.1072516195
21,30,TestBatch,0,0,1.0,*,4879596505.326057,=,4879596505.326057, ,7186013588.541126
21,30,TestBatch,1,0,1.0,*,4886035111.7390785,=,4886035111.7390785, ,7195495502.2864
21,31,TestBatch,2,0,1.0,*,-275490.6065726747,=,-275490.6065726747, ,-275490.6065726747
21,31,TestBatch,0,0,1.0,*,2119811985.6443713,=,2119811985.6443713, ,2119811985.6443713
21,31,TestBatch,1,0,1.0,*,2122601921.4865496,=,2122601921.4865496, ,2122601921.4865496
21,32,TestBatch,2,0,1.0,*,-43728.85187065037,=,-43728.85187065037, ,-319219.4584433251
21,32,TestBatch,0,0,1.0,*,336479510.01704437,=,336479510.01704437, ,2456291495.6614156
21,32,TestBatch,1,0,1.0,*,336922358.84114414,=,336922358.84114414, ,2459524280.327694
21,33,TestBatch,2,0,1.0,*,-635914.7462327167,=,-635914.7462327167, ,-635914.7462327167
21,33,TestBatch,0,0,1.0,*,4897422969.713171,=,4897422969.713171, ,4897422969.713171
21,33,TestBatch,1,0,1.0,*,4903862976.380391,=,4903862976.380391, ,4903862976.380391
22,1,TestBatch,2,0,1.0,*,-800997.600854553,=,-800997.600854553, ,-800997.600854553
22,1,TestBatch,0,0,1.0,*,6179485284.282902,=,6179485284.282902, ,6179485284.282902
22,1,TestBatch,1,0,1.0,*,6187597110.467922,=,6187597110.467922, ,6187597110.467922
22,2,TestBatch,2,0,1.0,*,-862404.950481309,=,-862404.950481309, ,-1663402.551335862
22,2,TestBatch,0,0,1.0,*,6653226794.819907,=,6653226794.819907, ,12832712079.10281
22,2,TestBatch,1,0,1.0,*,6661960502.701107,=,6661960502.701107, ,12849557613.16903
22,3,TestBatch,2,0,1.0,*,-812362.883225762,=,-812362.883225762, ,-812362.883225762
22,3,TestBatch,0,0,1.0,*,6295540723.742002,=,6295540723.742002, ,6295540723.742002
22,3,TestBatch,1,0,1.0,*,6303767647.893659,=,6303767647.893659, ,6303767647.893659
22,4,TestBatch,2,0,1.0,*,-16517.729214725667,=,-16517.729214725667, ,-828880.6124404877
22,4,TestBatch,0,0,1.0,*,128006878.55423515,=,128006878.55423515, ,6423547602.296237
22,4,TestBatch,1,0,1.0,*,128174156.14435294,=,128174156.14435294, ,6431941804.038012
22,5,TestBatch,2,0,1.0,*,-763615.5859827446,=,-763615.5859827446, ,-763615.5859827446
22,5,TestBatch,0,0,1.0,*,5931056526.458472,=,5931056526.458472, ,5931056526.458472
22,5,TestBatch,1,0,1.0,*,5938789779.216104,=,5938789779.216104, ,5938789779.216104
22,6,TestBatch,2,0,1.0,*,-844339.8948276704,=,-844339.8948276704, ,-1607955.480810415
22,6,TestBatch,0,0,1.0,*,6558047970.330554,=,6558047970.330554, ,12489104496.789026
22,6,TestBatch,1,0,1.0,*,6566598730.608254,=,6566598730.608254, ,12505388509.824358
22,7,TestBatch,2,0,1.0,*,-428562.717552853,=,-428562.717552853, ,-428562.717552853
22,7,TestBatch,0,0,1.0,*,3343147506.2784963,=,3343147506.2784963, ,3343147506.2784963
22,7,TestBatch,1,0,1.0,*,3347487626.9860487,=,3347487626.9860487, ,3347487626.9860487
22,8,TestBatch,2,0,1.0,*,-751374.9006754614,=,-751374.9006754614, ,-1179937.6182283144
22,8,TestBatch,0,0,1.0,*,5861352428.921052,=,5861352428.921052, ,9204499935.199549
22,8,TestBatch,1,0,1.0,*,5868961718.371561,=,5868961718.371561, ,9216449345.357609
22,9,TestBatch,2,0,1.0,*,-419852.0118578917,=,-419852.0118578917, ,-419852.0118578917
22,9,TestBatch,0,0,1.0,*,3285599466.3623905,=,3285599466.3623905, ,3285599466.3623905
22,9,TestBatch,1,0,1.0,*,3289851372.410535,=,3289851372.410535, ,3289851372.410535
22,10,TestBatch,2,0,1.0,*,-463761.9731358519,=,-463761.9731358519, ,-883613.9849937436
22,10,TestBatch,0,0,1.0,*,3629221841.075915,=,3629221841.075915, ,6914821307.438305
22,10,TestBatch,1,0,1.0,*,3633918430.071046,=,3633918430.071046, ,6923769802.481581
22,11,TestBatch,2,0,1.0,*,-298633.9248566559,=,-298633.9248566559, ,-298633.9248566559
22,11,TestBatch,0,0,1.0,*,2342534679.607146,=,2342534679.607146, ,2342534679.607146
22,11,TestBatch,1,0,1.0,*,2345558991.4013424,=,2345558991.4013424, ,2345558991.4013424
22,12,TestBatch,2,0,1.0,*,-763156.9999662323,=,-763156.9999662323, ,-1061790.9248228883
22,12,TestBatch,0,0,1.0,*,5986331724.582041,=,5986331724.582041, ,8328866404.189186
22,12,TestBatch,1,0,1.0,*,5994060333.168387,=,5994060333.168387, ,8339619324.56973
22,13,TestBatch,2,0,1.0,*,-408682.8168201114,=,-408682.8168201114, ,-408682.8168201114
22,13,TestBatch,0,0,1.0,*,3214888770.437613,=,3214888770.437613, ,3214888770.437613
22,13,TestBatch,1,0,1.0,*,3219027564.325775,=,3219027564.325775, ,3219027564.325775
22,14,TestBatch,2,0,1.0,*,-62826.76635091753,=,-62826.76635091753, ,-471509.58317102893
22,14,TestBatch,0,0,1.0,*,494224511.8012334,=,494224511.8012334, ,3709113282.2388463
22,14,TestBatch,1,0,1.0,*,494860768.1493945,=,494860768.1493945, ,3713888332.4751697
22,15,TestBatch,2,0,1.0,*,-507569.0237168266,=,-507569.0237168266, ,-507569.0237168266
22,15,TestBatch,0,0,1.0,*,3997799072.1751323,=,3997799072.1751323, ,3997799072.1751323
22,15,TestBatch,1,0,1.0,*,4002939301.924758,=,4002939301.924758, ,4002939301.924758
22,16,TestBatch,2,0,1.0,*,-578769.4644602374,=,-578769.4644602374, ,-1086338.4881770639
22,16,TestBatch,0,0,1.0,*,4558599756.696952,=,4558599756.696952, ,8556398828.872084
22,16,TestBatch,1,0,1.0,*,4564461044.286191,=,4564461044.286191, ,8567400346.210949
22,17,TestBatch,2,0,1.0,*,-39654.46678490238,=,-39654.46678490238, ,-39654.46678490238
22,17,TestBatch,0,0,1.0,*,313237654.6160803,=,313237654.6160803, ,313237654.6160803
22,17,TestBatch,1,0,1.0,*,313639241.5143127,=,313639241.5143127, ,313639241.5143127
22,18,TestBatch,2,0,1.0,*,-62237.30763205807,=,-62237.30763205807, ,-101891.77441696046
22,18,TestBatch,0,0,1.0,*,491623513.1349109,=,491623513.1349109, ,804861167.7509911
22,18,TestBatch,1,0,1.0,*,492253799.9437557,=,492253799.9437557, ,805893041.4580684
22,19,TestBatch,2,0,1.0,*,-873677.855993752,=,-873677.855993752, ,-873677.855993752
22,19,TestBatch,0,0,1.0,*,6903205401.794842,=,6903205401.794842, ,6903205401.794842
22,19,TestBatch,1,0,1.0,*,6912053272.127989,=,6912053272.127989, ,6912053272.127989
22,20,TestBatch,2,0,1.0,*,-511433.07201586966,=,-511433.07201586966, ,-1385110.9280096218
22,20,TestBatch,0,0,1.0,*,4040994654.00864,=,4040994654.00864, ,10944200055.803482
22,20,TestBatch,1,0,1.0,*,4046174015.571068,=,4046174015.571068, ,10958227287.699057
22,21,TestBatch,2,0,1.0,*,-345846.49462570203,=,-345846.49462570203, ,-345846.49462570203
22,21,TestBatch,0,0,1.0,*,2742701807.257845,=,2742701807.257845, ,2742701807.257845
22,21,TestBatch,1,0,1.0,*,2746204248.024346,=,2746204248.024346, ,2746204248.024346
22,22,TestBatch,2,0,1.0,*,-787154.3483504321,=,-787154.3483504321, ,-1133000.8429761343
22,22,TestBatch,0,0,1.0,*,6242450588.224518,=,6242450588.224518, ,8985152395.482363
22,22,TestBatch,1,0,1.0,*,6250422221.657365,=,6250422221.657365, ,8996626469.681711
22,23,TestBatch,2,0,1.0,*,-335707.90360529226,=,-335707.90360529226, ,-335707.90360529226
22,23,TestBatch,0,0,1.0,*,2670285718.6914988,=,2670285718.6914988, ,2670285718.6914988
22,23,TestBatch,1,0,1.0,*,2673685484.3837786,=,2673685484.3837786, ,2673685484.3837786
22,24,TestBatch,2,0,1.0,*,-329022.5256850057,=,-329022.5256850057, ,-664730.4292902979
22,24,TestBatch,0,0,1.0,*,2617108927.222252,=,2617108927.222252, ,5287394645.913751
22,24,TestBatch,1,0,1.0,*,2620440989.0617204,=,2620440989.0617204, ,5294126473.445499
22,25,TestBatch,2,0,1.0,*,-275061.90602904744,=,-275061.90602904744, ,-275061.90602904744
22,25,TestBatch,0,0,1.0,*,2191735149.824782,=,2191735149.824782, ,2191735149.824782
22,25,TestBatch,1,0,1.0,*,2194520744.150467,=,2194520744.150467, ,2194520744.150467
22,26,TestBatch,2,0,1.0,*,-701665.3891450218,=,-701665.3891450218, ,-976727.2951740692
22,26,TestBatch,0,0,1.0,*,5590976660.513013,=,5590976660.513013, ,7782711810.337795
22,26,TestBatch,1,0,1.0,*,5598082534.077075,=,5598082534.077075, ,7792603278.227542
22,27,TestBatch,2,0,1.0,*,-231775.8133326518,=,-231775.8133326518, ,-231775.8133326518
22,27,TestBatch,0,0,1.0,*,1851578698.8168447,=,1851578698.8168447, ,1851578698.8168447
22,27,TestBatch,1,0,1.0,*,1853925928.2088432,=,1853925928.2088432, ,1853925928.2088432
22,28,TestBatch,2,0,1.0,*,-536675.4706269919,=,-536675.4706269919, ,-768451.2839596437
22,28,TestBatch,0,0,1.0,*,4287319092.1101804,=,4287319092.1101804, ,6138897790.927025
22,28,TestBatch,1,0,1.0,*,4292754087.334693,=,4292754087.334693, ,6146680015.543536
22,29,TestBatch,2,0,1.0,*,-295798.19967971946,=,-295798.19967971946, ,-295798.19967971946
22,29,TestBatch,0,0,1.0,*,2367805067.1154146,=,2367805067.1154146, ,2367805067.1154146
22,29,TestBatch,1,0,1.0,*,2370800661.083591,=,2370800661.083591, ,2370800661.083591
22,30,TestBatch,2,0,1.0,*,-631065.0503060595,=,-631065.0503060595, ,-926863.2499857789
22,30,TestBatch,0,0,1.0,*,5051548743.068905,=,5051548743.068905, ,7419353810.1843195
22,30,TestBatch,1,0,1.0,*,5057939636.11785,=,5057939636.11785, ,7428740297.201441
22,31,TestBatch,2,0,1.0,*,-270782.0047969342,=,-270782.0047969342, ,-270782.0047969342
22,31,TestBatch,0,0,1.0,*,2172825674.5904036,=,2172825674.5904036, ,2172825674.5904036
22,31,TestBatch,1,0,1.0,*,2175567925.696525,=,2175567925.696525, ,2175567925.696525
22,32,TestBatch,2,0,1.0,*,-39020.25009490989,=,-39020.25009490989, ,-309802.2548918441
22,32,TestBatch,0,0,1.0,*,313108699.0021383,=,313108699.0021383, ,2485934373.5925417
22,32,TestBatch,1,0,1.0,*,313503863.0901808,=,313503863.0901808, ,2489071788.786706
22,33,TestBatch,2,0,1.0,*,-631208.9696180418,=,-631208.9696180418, ,-631208.9696180418
22,33,TestBatch,0,0,1.0,*,5069092268.302934,=,5069092268.302934, ,5069092268.302934
22,33,TestBatch,1,0,1.0,*,5075484618.844938,=,5075484618.844938, ,5075484618.844938
1,1,TestBatch,2,1,-0.9851716256866303,*,-911308.5190190078,=,897795.2951840314, ,897795.2951840314
1,1,TestBatch,0,1,35.43383567911735,*,219688.8289202997,=,7784417.864499624, ,7784417.864499624
1,1,TestBatch,1,1,35.43383567911735,*,161048.91706246327,=,5706580.863491122, ,5706580.863491122
1,2,TestBatch,2,1,-0.5152022495195464,*,-972716.3961798779,=,501145.6754564194, ,1398940.9706404507
1,2,TestBatch,0,1,38.99483971597049,*,423278.83171766886,=,16505690.197993744, ,24290108.06249337
1,2,TestBatch,1,1,38.99483971597049,*,171901.0659625735,=,6703254.514215025, ,12409835.377706148
1,3,TestBatch,2,1,-1.0,*,-922656.1064371658,=,922656.1064371658, ,922656.1064371658
1,3,TestBatch,0,1,36.41577588087685,*,27321391.257662036,=,994929660.7927688, ,994929660.7927688
1,3,TestBatch,1,1,36.41577588087685,*,36665271.883497834,=,1335194323.5208726, ,1335194323.5208726
1,4,TestBatch,2,1,-1.0,*,-126810.95242612938,=,126810.95242612938, ,1049467.0588632952
1,4,TestBatch,0,1,1.3043734892881975,*,3755084.5031197933,=,4898032.675906402, ,999827693.4686753
1,4,TestBatch,1,1,1.3043734892881975,*,5039318.567416846,=,6573153.543416312, ,1341767477.0642889
1,5,TestBatch,2,1,-1.0,*,-873842.6332602213,=,873842.6332602213, ,873842.6332602213
1,5,TestBatch,0,1,30.579397321006383,*,45133216.33122088,=,1380146554.5673373, ,1380146554.5673373
1,5,TestBatch,1,1,30.579397321006383,*,53982755.38914677,=,1650760125.5274174, ,1650760125.5274174
1,6,TestBatch,2,1,-1.0,*,-954566.9421051472,=,954566.9421051472, ,1828409.5753653685
1,6,TestBatch,0,1,35.89660967970255,*,49302557.07475195,=,1769794647.5236282, ,3149941202.0909653
1,6,TestBatch,1,1,35.89660967970255,*,58969603.652746975,=,2116808845.28942, ,3767568970.8168373
1,7,TestBatch,2,1,-1.0,*,-538723.6286019634,=,538723.6286019634, ,538723.6286019634
1,7,TestBatch,0,1,17.672295758964466,*,48508502.11911556,=,857256596.2733648, ,857256596.2733648
1,7,TestBatch,1,1,17.672295758964466,*,53964239.355182566,=,953671998.2923362, ,953671998.2923362
1,8,TestBatch,2,1,-1.0,*,-861535.8117245717,=,861535.8117245717, ,1400259.4403265351
1,8,TestBatch,0,1,30.986466653693657,*,77575605.61653638,=,2403793916.5768948, ,3261050512.85026
1,8,TestBatch,1,1,30.986466653693657,*,86300511.59556073,=,2674147924.7525454, ,3627819923.044882
1,9,TestBatch,2,1,-1.0,*,-529946.8263603726,=,529946.8263603726, ,529946.8263603726
1,9,TestBatch,0,1,20.829927409710262,*,63300581.05572367,=,1318546508.3832045, ,1318546508.3832045
1,9,TestBatch,1,1,20.829927409710262,*,68667434.26246509,=,1430337671.0981991, ,1430337671.0981991
1,10,TestBatch,2,1,-1.0,*,-573856.7876383328,=,573856.7876383328, ,1103803.6139987055
1,10,TestBatch,0,1,18.438891932075776,*,68545496.06374201,=,1263902994.3498645, ,2582449502.733069
1,10,TestBatch,1,1,18.438891932075776,*,74357032.21747077,=,1371061281.4478202, ,2801398952.5460196
1,11,TestBatch,2,1,-1.0,*,-408662.6824704353,=,408662.6824704353, ,408662.6824704353
1,11,TestBatch,0,1,13.373323967659147,*,58285720.33263437,=,779473820.6966972, ,779473820.6966972
1,11,TestBatch,1,1,13.373323967659147,*,62424310.31713323,=,834820525.32871, ,834820525.32871
1,12,TestBatch,2,1,-1.0,*,-873185.7575800119,=,873185.7575800119, ,1281848.4400504471
1,12,TestBatch,0,1,30.484729624119907,*,124538557.22055069,=,3796524244.646474, ,4575998065.343171
1,12,TestBatch,1,1,30.484729624119907,*,133381443.99719964,=,4066097257.129322, ,4900917782.458032
1,13,TestBatch,2,1,-1.0,*,-518645.5571793226,=,518645.5571793226, ,518645.5571793226
1,13,TestBatch,0,1,19.44877392403135,*,87932555.12517315,=,1710180385.191917, ,1710180385.191917
1,13,TestBatch,1,1,19.44877392403135,*,93184958.63672322,=,1812333193.6458426, ,1812333193.6458426
1,14,TestBatch,2,1,-1.0,*,-172789.50671012868,=,172789.50671012868, ,691435.0638894513
1,14,TestBatch,0,1,1.6189427680228086,*,29295195.17427694,=,47427244.365212336, ,1757607629.5571294
1,14,TestBatch,1,1,1.6189427680228086,*,31045061.14582616,=,50260177.22486115, ,1862593370.8707037
1,15,TestBatch,2,1,-1.0,*,-617465.7864318222,=,617465.7864318222, ,617465.7864318222
1,15,TestBatch,0,1,22.048147376324714,*,113651940.81268999,=,2505814740.6435223, ,2505814740.6435223
1,15,TestBatch,1,1,22.048147376324714,*,119905112.01992968,=,2643685580.9901333, ,2643685580.9901333
1,16,TestBatch,2,1,-1.0,*,-688666.2271752331,=,688666.2271752331, ,1306132.0136070554
1,16,TestBatch,0,1,22.890487659923863,*,126757230.94377495,=,2901534830.7246, ,5407349571.368122
1,16,TestBatch,1,1,22.890487659923863,*,133731459.99062765,=,3061178334.659064, ,5704863915.649197
1,17,TestBatch,2,1,-1.0,*,-149485.29144226902,=,149485.29144226902, ,149485.29144226902
